Date,FX Vol,VIX,IG Spreads (US),Z FX Vol,Z VIX,Z IG Spreads,SPX
3/25/2010,11.0125,18.4,152,0.382587728,-0.136428521,-0.086695122,1165.73
3/26/2010,10.75825,17.77,151,0.290339186,-0.208808853,-0.098328165,1166.59
3/29/2010,10.80925,17.59,149,0.308843319,-0.229488948,-0.121594251,1173.22
3/30/2010,10.7725,17.13,150,0.295509459,-0.28233808,-0.109961208,1173.27
3/31/2010,10.65925,17.59,148,0.2544194,-0.229488948,-0.133227294,1169.43
4/1/2010,10.59625,17.47,145,0.231561354,-0.243275678,-0.168126423,1178.1
4/5/2010,10.465,17.02,145,0.183940426,-0.294975915,-0.168126423,1187.44
4/6/2010,10.6025,16.23,145,0.233829018,-0.385738554,-0.168126423,1189.44
4/7/2010,10.46875,16.62,145,0.185301024,-0.340931682,-0.168126423,1182.45
4/8/2010,10.51625,16.48,145,0.202535265,-0.3570162,-0.168126423,1186.44
4/9/2010,10.29625,16.14,144,0.122713517,-0.396078602,-0.179759466,1194.37
4/12/2010,10.3475,15.58,143,0.141308356,-0.460416675,-0.19139251,1196.48
4/13/2010,10.2275,16.2,142,0.097769221,-0.389185237,-0.203025553,1197.3
4/14/2010,9.9995,15.59,139,0.015044865,-0.459267781,-0.237924682,1210.65
4/15/2010,9.85,15.89,139,-0.03919764,-0.424800956,-0.237924682,1211.67
4/16/2010,10.18,18.36,142,0.080534981,-0.141024097,-0.203025553,1192.13
4/19/2010,10.38375,17.34,141,0.154460803,-0.258211302,-0.214658596,1197.52
4/20/2010,10.0605,15.73,140,0.037177259,-0.443183263,-0.226291639,1207.17
4/21/2010,9.9925,16.32,140,0.012505083,-0.375398507,-0.226291639,1205.94
4/22/2010,10.288,16.47,139,0.119720202,-0.358165094,-0.237924682,1208.67
4/23/2010,10.54925,16.62,140,0.214508527,-0.340931682,-0.226291639,1217.28
4/26/2010,10.6425,17.47,144,0.248342063,-0.243275678,-0.179759466,1212.05
4/27/2010,11.22675,22.81,146,0.460323225,0.370233806,-0.15649338,1183.71
4/28/2010,11.68375,21.08,144,0.626134763,0.171475115,-0.179759466,1191.36
4/29/2010,10.7535,18.44,143,0.288615762,-0.131832944,-0.19139251,1206.78
4/30/2010,10.6765,22.05,144,0.260678151,0.282917849,-0.179759466,1186.69
5/3/2010,10.835,20.19,146,0.318186091,0.069223535,-0.15649338,1202.26
5/4/2010,11.366,23.84,150,0.510846762,0.488569905,-0.109961208,1173.6
5/5/2010,12.2935,24.91,161,0.847367992,0.61150158,0.018002266,1165.9
5/6/2010,14.525,32.8,169,1.657014485,1.517979076,0.11106661,1128.15
5/7/2010,15.415,40.95,164,1.979929734,2,0.052901395,1110.88
5/10/2010,14.045,28.84,169,1.482857946,1.063016987,0.11106661,1159.73
5/11/2010,14.28125,28.32,166,1.568575617,1.00327449,0.076167481,1155.79
5/12/2010,13.2465,25.52,165,1.193141287,0.681584124,0.064534438,1171.67
5/13/2010,12.456,26.68,166,0.906327237,0.814855847,0.076167481,1157.44
5/14/2010,13.6775,31.24,167,1.349519346,1.338751586,0.087800524,1135.68
5/17/2010,14.2575,30.84,168,1.559958497,1.292795819,0.099433567,1136.94
5/18/2010,13.4125,33.55,173,1.253370423,1.604146138,0.157598783,1120.8
5/19/2010,15.07125,35.32,177,1.855208255,1.807500405,0.204130955,1115.05
5/20/2010,17.25,45.79,179,2,2,0.227397041,1071.59
5/21/2010,16.5875,40.1,182,2,2,0.26229617,1087.69
5/24/2010,15.0925,38.32,188,1.86291831,2,0.332094429,1073.65
5/25/2010,16.1275,34.61,186,2,1.725928919,0.308828342,1074.03
5/26/2010,15.1225,35.02,184,1.873803093,1.77303358,0.285562256,1067.95
5/27/2010,14.7344,29.68,187,1.732990275,1.159524096,0.320461386,1103.06
5/28/2010,14.375,32.07,190,1.602590567,1.434109802,0.355360515,1089.41
6/1/2010,15.075,35.54,191,1.856568853,1.832776077,0.366993558,1070.71
6/2/2010,14.8515,30.17,190,1.775477214,1.21581991,0.355360515,1098.38
6/3/2010,14.31125,29.46,191,1.579460401,1.134248425,0.366993558,1102.83
6/4/2010,14.925,35.48,191,1.802144934,1.825882712,0.366993558,1064.88
6/7/2010,15.3525,36.57,194,1.957253102,1.951112176,0.401892687,1050.47
6/8/2010,15.2575,33.7,196,1.92278462,1.62137955,0.425158773,1062
6/9/2010,14.33625,33.73,198,1.588531054,1.624826233,0.448424859,1055.69
6/10/2010,13.66875,30.57,197,1.346344617,1.261775677,0.436791816,1086.84
6/11/2010,12.8425,28.79,196,1.046559533,1.057272516,0.425158773,1091.6
6/14/2010,12.61625,28.58,195,0.964470123,1.033145738,0.41352573,1089.63
6/15/2010,12.74,25.87,195,1.009369855,0.72179542,0.41352573,1115.23
6/16/2010,12.68835,25.92,193,0.990629886,0.727539891,0.390259644,1114.61
6/17/2010,12.22175,25.05,191,0.821335217,0.627586098,0.366993558,1116.04
6/18/2010,11.84,23.95,187,0.682826345,0.50120774,0.320461386,1117.51
6/21/2010,11.9425,24.88,188,0.720016022,0.608054898,0.332094429,1113.2
6/22/2010,12.025,27.05,190,0.749949178,0.857364931,0.355360515,1095.31
6/23/2010,12.14125,26.91,190,0.792127714,0.841280413,0.355360515,1092.04
6/24/2010,12.24,29.74,191,0.827956794,1.166417461,0.366993558,1073.69
6/25/2010,12.33375,28.53,191,0.861971743,1.027401268,0.366993558,1076.77
6/28/2010,12.2775,29,192,0.841562774,1.081399293,0.378626601,1074.57
6/29/2010,13.035,34.13,193,1.116403562,1.670782,0.390259644,1041.24
6/30/2010,12.71875,34.54,193,1.0016598,1.71788666,0.390259644,1030.71
7/1/2010,13.4075,32.86,193,1.251556293,1.524872441,0.390259644,1027.37
7/2/2010,12.805,30.12,192,1.032953553,1.21007544,0.378626601,1022.58
7/6/2010,12.088,29.65,192,0.772807223,1.156077414,0.378626601,1028.06
7/7/2010,11.98565,26.84,190,0.73567197,0.833238154,0.355360515,1060.27
7/8/2010,11.4675,25.71,188,0.547673614,0.703413113,0.332094429,1070.24
7/9/2010,11.3575,24.98,186,0.50776274,0.619543839,0.308828342,1077.96
7/12/2010,11.3925,24.43,183,0.520461655,0.55635466,0.273929213,1078.75
7/13/2010,11.38875,24.56,182,0.519101057,0.571290284,0.26229617,1095.34
7/14/2010,11.2725,24.89,182,0.47692252,0.609203792,0.26229617,1095.17
7/15/2010,11.48,25.14,182,0.552208941,0.637926146,0.26229617,1096.48
7/16/2010,12.0025,26.25,183,0.74178559,0.765453398,0.273929213,1064.88
7/19/2010,12.41,25.97,183,0.889637235,0.733284362,0.273929213,1071.25
7/20/2010,12.24,23.93,181,0.827956794,0.498909952,0.250663127,1083.48
7/21/2010,12.08,25.64,180,0.769904614,0.695370854,0.239030084,1069.59
7/22/2010,12.1425,24.63,178,0.792581247,0.579332544,0.215763998,1093.67
7/23/2010,11.625,23.47,176,0.604818728,0.44606082,0.192497912,1102.66
7/26/2010,11.30625,22.73,172,0.489167902,0.361042652,0.14596574,1115.01
7/27/2010,11.045,23.19,172,0.394379577,0.413891784,0.14596574,1113.84
7/28/2010,10.7,24.25,173,0.269204565,0.535674565,0.157598783,1106.13
7/29/2010,10.6175,24.13,175,0.239271409,0.521887835,0.180864869,1101.53
7/30/2010,10.7,23.5,174,0.269204565,0.449507503,0.169231826,1101.6
8/2/2010,10.81,22.01,174,0.309115438,0.278322272,0.169231826,1125.86
8/3/2010,11.0025,22.63,173,0.378959467,0.349553711,0.157598783,1120.46
8/4/2010,11.2125,22.21,173,0.455152953,0.301300156,0.157598783,1127.24
8/5/2010,11.08,22.1,173,0.407078491,0.28866232,0.157598783,1125.82
8/6/2010,10.905,21.74,173,0.34358392,0.24730213,0.157598783,1121.64
8/9/2010,10.9925,22.14,174,0.375331206,0.293257897,0.169231826,1127.79
8/10/2010,11.1736,22.37,177,0.441039016,0.319682462,0.204130955,1121.06
8/11/2010,11.73125,25.39,178,0.643369004,0.6666485,0.215763998,1089.47
8/12/2010,11.7275,25.73,179,0.642008406,0.705710902,0.227397041,1083.61
8/13/2010,11.67,26.24,179,0.621145904,0.764304504,0.227397041,1079.25
8/16/2010,11.7875,26.1,178,0.663777973,0.748219986,0.215763998,1079.38
8/17/2010,11.5875,24.33,177,0.591212749,0.544865719,0.204130955,1092.54
8/18/2010,11.2525,24.59,176,0.469665998,0.574736967,0.192497912,1094.16
8/19/2010,11.23,26.44,177,0.46150241,0.787282387,0.204130955,1075.63
8/20/2010,11.34875,25.49,177,0.504588012,0.678137442,0.204130955,1071.69
8/23/2010,11.53345,25.66,180,0.571601997,0.697668642,0.239030084,1067.36
8/24/2010,12.1575,27.46,181,0.798023639,0.904469592,0.250663127,1051.87
8/25/2010,12.14125,26.7,181,0.792127714,0.817153635,0.250663127,1055.33
8/26/2010,11.625,27.37,182,0.604818728,0.894129544,0.26229617,1047.22
8/27/2010,11.71625,24.45,184,0.637926612,0.558652449,0.285562256,1064.59
8/30/2010,11.84325,27.21,186,0.68400553,0.875747238,0.308828342,1048.92
8/31/2010,12.11125,26.05,185,0.781242931,0.742475515,0.297195299,1049.33
9/1/2010,12.0182,23.89,183,0.74748196,0.494314375,0.273929213,1080.29
9/2/2010,11.89865,23.19,182,0.704106097,0.413891784,0.26229617,1090.1
9/3/2010,11.3147,21.31,177,0.492233782,0.197899681,0.204130955,1104.51
9/7/2010,11.99495,23.8,179,0.739046253,0.483974328,0.227397041,1091.84
9/8/2010,12.10375,23.25,177,0.778521735,0.420785149,0.204130955,1098.87
9/9/2010,11.52625,22.81,176,0.568989649,0.370233806,0.192497912,1104.18
9/10/2010,11.17375,21.99,173,0.44109344,0.276024484,0.157598783,1109.55
9/13/2010,11.238,21.21,173,0.464405019,0.186410739,0.157598783,1121.9
9/14/2010,11.6425,21.56,175,0.611168186,0.226622035,0.180864869,1121.1
9/15/2010,11.4421,22.1,175,0.53845783,0.28866232,0.180864869,1125.07
9/16/2010,10.89125,21.72,175,0.338595061,0.245004342,0.180864869,1124.66
9/17/2010,10.7845,22.01,174,0.299863372,0.278322272,0.169231826,1125.59
9/20/2010,10.86375,21.5,175,0.328617342,0.21972867,0.180864869,1142.71
9/21/2010,11.00875,22.35,175,0.38122713,0.317384674,0.180864869,1139.78
9/22/2010,11.115,22.51,176,0.419777406,0.335766981,0.192497912,1134.28
9/23/2010,11.225,23.87,176,0.459688279,0.492016587,0.192497912,1124.83
9/24/2010,11.3605,21.71,175,0.508851219,0.243855448,0.180864869,1148.67
9/27/2010,11.3905,22.54,176,0.519736003,0.339213663,0.192497912,1142.16
9/28/2010,11.5705,22.6,175,0.585044705,0.346107028,0.180864869,1147.7
9/29/2010,11.7455,23.25,175,0.648539276,0.420785149,0.180864869,1144.73
9/30/2010,11.6225,23.7,175,0.603911663,0.472485386,0.180864869,1141.2
10/1/2010,11.396,22.5,174,0.521731546,0.334618087,0.169231826,1146.24
10/4/2010,11.8455,23.53,173,0.684821888,0.452954185,0.157598783,1137.03
10/5/2010,11.965,21.76,170,0.72817961,0.249599918,0.122699653,1160.75
10/6/2010,12.57825,21.49,170,0.95068273,0.218579776,0.122699653,1159.97
10/7/2010,13.247,21.56,170,1.1933227,0.226622035,0.122699653,1158.06
10/8/2010,13.0205,20.71,170,1.111142583,0.128966031,0.122699653,1165.15
10/11/2010,12.9145,18.96,169,1.072683014,-0.072090448,0.11106661,1165.32
10/12/2010,12.8275,18.93,169,1.041117141,-0.07553713,0.11106661,1169.77
10/13/2010,12.49,19.07,170,0.918663325,-0.059452612,0.122699653,1178.1
10/14/2010,12.808,19.88,174,1.034042032,0.033607815,0.169231826,1173.81
10/15/2010,12.54425,19.03,174,0.938346642,-0.064048188,0.169231826,1176.19
10/18/2010,12.77875,19.09,173,1.023429368,-0.057154823,0.157598783,1184.71
10/19/2010,12.7875,20.63,174,1.026604096,0.119774878,0.169231826,1165.9
10/20/2010,12.7625,19.79,172,1.017533443,0.023267768,0.14596574,1178.17
10/21/2010,12.5725,19.27,172,0.94859648,-0.036474729,0.14596574,1180.27
10/22/2010,12.4225,18.78,169,0.894172561,-0.092770543,0.11106661,1183.08
10/25/2010,12.6495,19.85,168,0.976534091,0.030161133,0.099433567,1185.62
10/26/2010,12.5925,20.22,167,0.955853002,0.072670217,0.087800524,1185.64
10/27/2010,12.835,20.71,167,1.043838337,0.128966031,0.087800524,1182.45
10/28/2010,12.503,20.88,168,0.923380064,0.148497232,0.099433567,1183.78
10/29/2010,12.748,21.2,169,1.012272464,0.185261845,0.11106661,1183.26
11/1/2010,13.3155,21.83,168,1.218176289,0.257642178,0.099433567,1184.38
11/2/2010,13.00165,21.57,168,1.104303311,0.227770929,0.099433567,1193.57
11/3/2010,12.48575,19.56,165,0.917121314,-0.003156798,0.064534438,1197.96
11/4/2010,11.671,18.52,164,0.62150873,-0.122641791,0.052901395,1221.06
11/5/2010,11.765,18.26,163,0.655614386,-0.152513039,0.041268352,1225.85
11/8/2010,12.0925,18.29,162,0.774439941,-0.149066357,0.029635309,1223.25
11/9/2010,12.0125,19.08,164,0.745413851,-0.058303718,0.052901395,1213.4
11/10/2010,12.44425,18.47,164,0.90206403,-0.128386262,0.052901395,1218.71
11/11/2010,12.22,18.64,164,0.820700272,-0.108855061,0.052901395,1213.54
11/12/2010,12.353,20.61,166,0.868956146,0.117477089,0.076167481,1199.21
11/15/2010,12.92,20.2,167,1.074678558,0.070372429,0.087800524,1197.75
11/16/2010,12.76325,22.58,166,1.017805563,0.34380924,0.076167481,1178.34
11/17/2010,12.39,21.76,164,0.882380712,0.249599918,0.052901395,1178.59
11/18/2010,11.5683,18.75,164,0.584246487,-0.096217225,0.052901395,1196.68
11/19/2010,11.42,18.04,165,0.530439373,-0.177788711,0.064534438,1199.73
11/22/2010,11.565,18.37,167,0.583049161,-0.139875203,0.087800524,1197.84
11/23/2010,12.1775,20.63,167,0.805280161,0.119774878,0.087800524,1180.73
11/24/2010,12.19125,19.56,168,0.81026902,-0.003156798,0.099433567,1198.35
11/26/2010,12.185,22.22,169,0.808001357,0.30244905,0.11106661,1189.4
11/29/2010,12.69125,21.53,171,0.991682082,0.223175353,0.134332696,1187.76
11/30/2010,12.88925,23.54,171,1.063521654,0.45410308,0.134332696,1180.55
12/1/2010,12.303,21.36,169,0.85081484,0.203644152,0.11106661,1206.07
12/2/2010,11.42,19.39,169,0.530439373,-0.022687999,0.11106661,1221.53
12/3/2010,11.04375,18.01,169,0.393926044,-0.181235393,0.11106661,1224.71
12/6/2010,11.4655,18.02,165,0.546947962,-0.180086499,0.064534438,1223.12
12/7/2010,11.235,17.99,163,0.46331654,-0.183533182,0.041268352,1223.75
12/8/2010,11.58125,17.74,161,0.588945085,-0.212255536,0.018002266,1228.28
12/9/2010,11.43375,17.25,161,0.535428232,-0.26855135,0.018002266,1233
12/10/2010,10.9925,17.61,162,0.375331206,-0.22719116,0.029635309,1240.4
12/13/2010,11.1655,17.55,161,0.438100125,-0.234084525,0.018002266,1240.46
12/14/2010,11.185,17.61,161,0.445175234,-0.22719116,0.018002266,1241.59
12/15/2010,11.157,17.94,161,0.435016103,-0.189277652,0.018002266,1235.23
12/16/2010,11.5025,17.39,160,0.560372528,-0.252466831,0.006369223,1242.87
12/17/2010,11.3425,16.11,160,0.502320349,-0.399525284,0.006369223,1243.91
12/20/2010,11.39125,16.41,160,0.520008122,-0.365058459,0.006369223,1247.08
12/21/2010,11.185,16.49,159,0.445175234,-0.355867306,-0.00526382,1254.6
12/22/2010,11.16375,15.45,158,0.437465179,-0.475352299,-0.016896863,1258.84
12/23/2010,11.16375,16.47,158,0.437465179,-0.358165094,-0.016896863,1256.77
12/27/2010,11.42375,17.67,158,0.531799971,-0.220297795,-0.016896863,1257.54
12/28/2010,11.76,17.52,157,0.653800255,-0.237531207,-0.028529907,1258.51
12/29/2010,11.85875,17.28,156,0.689629335,-0.265104667,-0.04016295,1259.78
12/30/2010,11.85125,17.52,156,0.686908139,-0.237531207,-0.04016295,1257.88
12/31/2010,11.93875,17.75,154,0.718655424,-0.211106641,-0.063429036,1257.64
1/3/2011,12.2325,17.61,152,0.825235598,-0.22719116,-0.086695122,1271.87
1/4/2011,11.8755,17.38,151,0.695706672,-0.253615726,-0.098328165,1270.2
1/5/2011,11.80625,17.02,151,0.670580963,-0.294975915,-0.098328165,1276.56
1/6/2011,12.08925,17.4,152,0.773260756,-0.251317937,-0.086695122,1273.85
1/7/2011,11.7295,17.14,153,0.642734058,-0.281189185,-0.075062079,1271.5
1/10/2011,11.72,17.54,150,0.63928721,-0.235233419,-0.109961208,1269.75
1/11/2011,11.523,16.89,150,0.567810464,-0.30991154,-0.109961208,1274.48
1/12/2011,11.30125,16.24,152,0.487353771,-0.38458966,-0.086695122,1285.95
1/13/2011,11.2525,16.39,152,0.469665998,-0.367356248,-0.086695122,1283.76
1/14/2011,11.25,15.46,150,0.468758932,-0.474203405,-0.109961208,1293.24
1/18/2011,11.44625,15.87,150,0.539963559,-0.427098744,-0.109961208,1295.02
1/19/2011,11.50125,17.31,150,0.559918996,-0.261657985,-0.109961208,1281.92
1/20/2011,11.3175,17.99,150,0.493249696,-0.183533182,-0.109961208,1280.26
1/21/2011,10.94675,18.47,149,0.35873191,-0.128386262,-0.121594251,1283.35
1/24/2011,10.93075,17.65,150,0.352926692,-0.222595583,-0.109961208,1290.84
1/25/2011,10.85,17.59,149,0.323628483,-0.229488948,-0.121594251,1291.18
1/26/2011,10.645,16.64,150,0.249249128,-0.338633894,-0.109961208,1296.63
1/27/2011,10.45125,16.15,150,0.178951567,-0.394929708,-0.109961208,1299.54
1/28/2011,10.58415,20.04,150,0.227171158,0.051990122,-0.109961208,1276.34
1/31/2011,10.83,19.53,149,0.316371961,-0.00660348,-0.121594251,1286.12
2/1/2011,10.7605,17.63,148,0.291155545,-0.224893371,-0.133227294,1307.59
2/2/2011,10.85,17.3,147,0.323628483,-0.262806879,-0.144860337,1304.03
2/3/2011,10.918,16.69,145,0.348300659,-0.332889423,-0.168126423,1307.1
2/4/2011,10.70175,15.93,142,0.26983951,-0.420205379,-0.203025553,1310.87
2/7/2011,10.4775,16.28,140,0.188475752,-0.379994084,-0.226291639,1319.05
2/8/2011,10.12125,15.81,140,0.059218946,-0.433992109,-0.226291639,1324.57
2/9/2011,10.06495,15.87,140,0.038791835,-0.427098744,-0.226291639,1320.88
2/10/2011,10.3225,16.09,140,0.132237703,-0.401823073,-0.226291639,1321.87
2/11/2011,10.313,15.69,139,0.128790855,-0.447778839,-0.237924682,1329.15
2/14/2011,10.1755,15.95,137,0.078902263,-0.417907591,-0.261190768,1332.32
2/15/2011,10.0975,16.37,137,0.050601826,-0.369654036,-0.261190768,1328.01
2/16/2011,9.9725,16.72,137,0.00524856,-0.32944274,-0.261190768,1336.32
2/17/2011,9.865,16.59,137,-0.033755248,-0.344378365,-0.261190768,1340.43
2/18/2011,9.6025,16.43,139,-0.128997105,-0.362760671,-0.237924682,1343.01
2/22/2011,10.113,20.8,140,0.05622563,0.139306079,-0.226291639,1315.44
2/23/2011,10.07625,22.13,142,0.04289177,0.292109002,-0.203025553,1307.4
2/24/2011,10.5825,21.32,141,0.226572495,0.199048575,-0.214658596,1306.1
2/25/2011,10.12425,19.22,139,0.060307424,-0.042219199,-0.237924682,1319.88
2/28/2011,10.1,18.35,140,0.051508891,-0.142172992,-0.226291639,1327.22
3/1/2011,9.82875,21.01,140,-0.046907695,0.163432856,-0.226291639,1306.33
3/2/2011,10.0045,20.7,138,0.016858996,0.127817137,-0.249557725,1308.44
3/3/2011,9.92875,18.6,139,-0.010625083,-0.113450638,-0.237924682,1330.97
3/4/2011,9.547,19.06,139,-0.149133955,-0.060601506,-0.237924682,1321.15
3/7/2011,9.37,20.66,139,-0.213354179,0.12322156,-0.237924682,1310.13
3/8/2011,9.4055,19.82,139,-0.200473852,0.026714451,-0.237924682,1321.82
3/9/2011,9.3195,20.22,140,-0.231676898,0.072670217,-0.226291639,1320.03
3/10/2011,9.36125,21.88,141,-0.216528908,0.263386648,-0.214658596,1295.11
3/11/2011,9.998,20.08,141,0.014500626,0.056585699,-0.214658596,1304.28
3/14/2011,10.6255,21.13,146,0.242174018,0.177219586,-0.15649338,1296.39
3/15/2011,12.4255,24.32,147,0.89526104,0.543716824,-0.144860337,1281.87
3/16/2011,12.502,29.4,147,0.923017238,1.12735506,-0.144860337,1256.88
3/17/2011,14.05875,26.37,146,1.487846805,0.779240128,-0.15649338,1273.71
3/18/2011,11.8395,24.44,144,0.682644932,0.557503554,-0.179759466,1279.2
3/21/2011,11.09,20.61,143,0.410706753,0.117477089,-0.19139251,1298.38
3/22/2011,10.52,20.21,143,0.203895862,0.071521323,-0.19139251,1293.77
3/23/2011,10.39175,19.17,142,0.157363412,-0.04796367,-0.203025553,1297.54
3/24/2011,9.94375,18,142,-0.005182691,-0.182384287,-0.203025553,1309.66
3/25/2011,9.848,17.91,142,-0.039923292,-0.192724335,-0.203025553,1313.8
3/28/2011,10.138,19.44,142,0.065296283,-0.016943528,-0.203025553,1310.19
3/29/2011,10.3655,18.16,142,0.147839226,-0.164001981,-0.203025553,1319.44
3/30/2011,10.448,17.71,142,0.177772382,-0.215702218,-0.203025553,1328.26
3/31/2011,10.02,17.74,142,0.022482801,-0.212255536,-0.203025553,1325.83
4/1/2011,9.8475,17.4,141,-0.040104705,-0.251317937,-0.214658596,1332.41
4/4/2011,9.65,17.5,139,-0.111762865,-0.239828996,-0.237924682,1332.87
4/5/2011,9.53875,17.25,138,-0.152127271,-0.26855135,-0.249557725,1332.63
4/6/2011,9.8825,16.9,137,-0.027405791,-0.308762645,-0.261190768,1335.54
4/7/2011,9.993,17.11,136,0.012686496,-0.284635868,-0.272823811,1333.51
4/8/2011,9.9475,17.87,136,-0.003822093,-0.197319912,-0.272823811,1328.17
4/11/2011,10.045,16.59,137,0.031553454,-0.344378365,-0.261190768,1324.46
4/12/2011,10.4305,17.09,137,0.171422924,-0.286933656,-0.261190768,1314.16
4/13/2011,10.23125,16.92,138,0.099129819,-0.306464857,-0.249557725,1314.41
4/14/2011,10.26375,16.27,138,0.110921668,-0.381142978,-0.249557725,1314.52
4/15/2011,10.06625,15.32,139,0.039263509,-0.490287923,-0.237924682,1319.68
4/18/2011,10.7425,16.96,139,0.284624675,-0.30186928,-0.237924682,1305.14
4/19/2011,10.4725,15.83,137,0.186661622,-0.431694321,-0.261190768,1312.62
4/20/2011,10.2725,15.07,137,0.114096397,-0.519010277,-0.261190768,1330.36
4/21/2011,10.75625,14.69,137,0.289613534,-0.562668256,-0.261190768,1337.38
4/25/2011,11.107,15.77,137,0.416874797,-0.438587686,-0.261190768,1335.25
4/26/2011,10.91,15.62,137,0.34539805,-0.455821098,-0.261190768,1347.24
4/27/2011,10.61375,15.35,137,0.237910811,-0.486841241,-0.261190768,1355.66
4/28/2011,10.42375,14.62,138,0.168973848,-0.570710515,-0.249557725,1360.48
4/29/2011,10.27875,14.75,138,0.11636406,-0.555774891,-0.249557725,1363.61
5/2/2011,10.6205,15.99,138,0.240359888,-0.413312014,-0.249557725,1361.22
5/3/2011,10.86625,16.7,137,0.329524408,-0.331740529,-0.261190768,1356.62
5/4/2011,10.85125,17.08,138,0.324082016,-0.28808255,-0.249557725,1347.32
5/5/2011,11.43625,18.2,139,0.536335298,-0.159406404,-0.237924682,1335.1
5/6/2011,11.425,18.4,139,0.532253504,-0.136428521,-0.237924682,1340.2
5/9/2011,11.5875,17.16,139,0.591212749,-0.278891397,-0.237924682,1346.3
5/10/2011,11.2675,15.91,139,0.475108389,-0.422503168,-0.237924682,1357.16
5/11/2011,11.24875,16.95,140,0.4683054,-0.303018175,-0.226291639,1342.08
5/12/2011,11.325,16.03,141,0.495970891,-0.408716438,-0.214658596,1348.65
5/13/2011,11.5975,17.07,141,0.59484101,-0.289231445,-0.214658596,1337.77
5/16/2011,11.3875,18.24,141,0.518647524,-0.154810827,-0.214658596,1329.47
5/17/2011,11.3925,17.55,141,0.520461655,-0.234084525,-0.214658596,1328.98
5/18/2011,11.1375,16.23,141,0.427940993,-0.385738554,-0.214658596,1340.68
5/19/2011,11.04625,15.52,141,0.39483311,-0.46731004,-0.214658596,1343.6
5/20/2011,11,17.43,142,0.378052401,-0.247871255,-0.203025553,1333.27
5/23/2011,11.5775,18.27,143,0.587584488,-0.151364145,-0.19139251,1317.37
5/24/2011,11.33125,17.82,144,0.498238555,-0.203064382,-0.179759466,1316.28
5/25/2011,11.52125,17.07,145,0.567175518,-0.289231445,-0.168126423,1320.47
5/26/2011,11.4425,16.09,146,0.538602961,-0.401823073,-0.15649338,1325.69
5/27/2011,11.365,15.98,146,0.510483936,-0.414460909,-0.15649338,1331.1
5/31/2011,11.2605,15.45,146,0.472568607,-0.475352299,-0.15649338,1345.2
6/1/2011,10.9525,18.3,148,0.360818161,-0.147917462,-0.133227294,1314.55
6/2/2011,10.75,18.09,149,0.287345871,-0.17204424,-0.121594251,1312.94
6/3/2011,10.4375,17.95,149,0.173962707,-0.188128758,-0.121594251,1300.16
6/6/2011,10.48,18.49,149,0.189382818,-0.126088473,-0.121594251,1286.17
6/7/2011,10.2395,18.07,151,0.102123135,-0.174342028,-0.098328165,1284.94
6/8/2011,10.735,18.79,151,0.281903479,-0.091621648,-0.098328165,1279.56
6/9/2011,10.4575,17.77,152,0.18121923,-0.208808853,-0.086695122,1289
6/10/2011,10.4,18.86,153,0.160356728,-0.083579389,-0.075062079,1270.98
6/13/2011,10.642,19.61,152,0.248160649,0.002587673,-0.086695122,1271.83
6/14/2011,10.38225,18.26,153,0.153916564,-0.152513039,-0.075062079,1287.87
6/15/2011,11.27375,21.32,155,0.477376053,0.199048575,-0.051795993,1265.42
6/16/2011,11.5025,22.73,154,0.560372528,0.361042652,-0.063429036,1267.64
6/17/2011,11.1725,21.85,155,0.440639908,0.259939966,-0.051795993,1271.5
6/20/2011,11.2125,19.99,155,0.455152953,0.046245651,-0.051795993,1278.36
6/21/2011,11.09,18.86,155,0.410706753,-0.083579389,-0.051795993,1295.52
6/22/2011,10.65875,18.52,157,0.254237987,-0.122641791,-0.028529907,1287.14
6/23/2011,10.85,19.29,158,0.323628483,-0.03417694,-0.016896863,1283.5
6/24/2011,10.85825,21.1,158,0.326621799,0.173772904,-0.016896863,1268.44
6/27/2011,11.2475,20.56,157,0.467851867,0.111732619,-0.028529907,1280.1
6/28/2011,10.9265,19.17,155,0.351384681,-0.04796367,-0.051795993,1296.67
6/29/2011,10.73125,17.27,153,0.280542881,-0.266253561,-0.075062079,1307.41
6/30/2011,10.3075,16.52,152,0.126795311,-0.352420624,-0.086695122,1320.64
7/1/2011,9.94375,15.87,151,-0.005182691,-0.427098744,-0.098328165,1339.67
7/5/2011,9.8675,16.06,151,-0.032848183,-0.405269755,-0.098328165,1337.88
7/6/2011,10.1175,16.34,149,0.057858348,-0.373100719,-0.121594251,1339.22
7/7/2011,9.84,15.95,150,-0.042825901,-0.417907591,-0.109961208,1353.22
7/8/2011,9.89875,15.95,152,-0.021509866,-0.417907591,-0.086695122,1343.8
7/11/2011,10.92375,18.39,153,0.35038691,-0.137577415,-0.075062079,1319.49
7/12/2011,11.8325,19.87,152,0.680105149,0.032458921,-0.086695122,1313.64
7/13/2011,11.552,19.91,152,0.578332421,0.037054498,-0.086695122,1317.72
7/14/2011,11.49375,20.8,154,0.5571978,0.139306079,-0.063429036,1308.87
7/15/2011,11.44625,19.53,155,0.539963559,-0.00660348,-0.051795993,1316.14
7/18/2011,11.8125,20.95,155,0.672848626,0.156539491,-0.051795993,1305.44
7/19/2011,11.3875,19.21,154,0.518647524,-0.043368094,-0.063429036,1326.73
7/20/2011,11.3105,19.09,154,0.490709913,-0.057154823,-0.063429036,1325.84
