Date,open,high,low,close,signal,price_change,max_drawdown,max_return,risk_reward,max_drawdown_percent,
07/20/2004,1108.67,1108.67,1108.67,1108.67,0.0,-8.980000000000018,24.600000000000136,-2.050000000000182,-0.3650406504065028,0.022188748680851952,
07/21/2004,1093.88,1093.88,1093.88,1093.88,0.0,4.75,12.779999999999973,12.739999999999782,0.37167449139280206,0.0116515476136208,
07/22/2004,1096.85,1096.85,1096.85,1096.85,0.0,-16.149999999999864,25.919999999999845,9.769999999999982,-0.6230709876543195,0.023422674450127277,
07/23/2004,1086.2,1086.2,1086.2,1086.2,0.0,-22.230000000000018,42.649999999999864,20.419999999999845,-0.52121922626026,0.03854078184019796,
07/26/2004,1084.07,1084.07,1084.07,1084.07,0.0,-18.84999999999991,42.649999999999864,22.549999999999955,-0.4419695193434928,0.03854078184019796,
07/27/2004,1094.83,1094.83,1094.83,1094.83,0.0,-15.789999999999964,42.649999999999864,11.789999999999964,-0.3702227432590859,0.03854078184019796,
07/28/2004,1095.42,1095.42,1095.42,1095.42,0.0,-19.62000000000012,42.649999999999864,11.199999999999818,-0.46002344665885536,0.03854078184019796,
07/29/2004,1100.43,1100.43,1100.43,1100.43,0.0,-37.200000000000045,43.38999999999987,6.189999999999827,-0.8573404010140621,0.039209484737308085,
07/30/2004,1101.72,1101.72,1101.72,1101.72,0.0,-36.92000000000007,43.38999999999987,4.899999999999864,-0.8508873012214838,0.039209484737308085,
08/02/2004,1106.62,1106.62,1106.62,1106.62,0.0,-27.279999999999973,43.38999999999987,-6.929999999999836,-0.6287162940769775,0.039209484737308085,
08/03/2004,1099.69,1099.69,1099.69,1099.69,0.0,-17.980000000000018,36.460000000000036,-1.0599999999999454,-0.4931431705979155,0.033154798170393504,
08/04/2004,1098.63,1098.63,1098.63,1098.63,0.0,-3.4600000000000364,35.40000000000009,-3.4600000000000364,-0.09774011299435106,0.032221949154856586,
08/05/2004,1080.7,1080.7,1080.7,1080.7,0.0,10.529999999999973,17.470000000000027,14.470000000000027,0.6027475672581544,0.016165448320533012,
08/06/2004,1063.97,1063.97,1063.97,1063.97,0.0,34.37999999999988,15.809999999999945,34.37999999999988,2.174573055028463,0.01465191281138785,
08/09/2004,1065.22,1065.22,1065.22,1065.22,0.0,30.460000000000036,15.809999999999945,33.12999999999988,1.926628716002539,0.01465191281138785,
08/10/2004,1079.04,1079.04,1079.04,1079.04,0.0,17.15000000000009,15.809999999999945,19.309999999999945,1.0847564832384662,0.01465191281138785,
08/11/2004,1075.8,1075.8,1075.8,1075.8,0.0,29.160000000000082,12.569999999999936,29.160000000000082,2.319809069212429,0.011684327941996595,
08/12/2004,1063.23,1063.23,1063.23,1063.23,0.0,41.8599999999999,3.9400000000000546,41.8599999999999,10.62436548223333,0.0035976149821489397,
08/13/2004,1064.8,1064.8,1064.8,1064.8,0.0,42.97000000000003,3.9400000000000546,42.97000000000003,10.906091370558231,0.0035976149821489397,
08/16/2004,1079.34,1079.34,1079.34,1079.34,0.0,19.810000000000173,8.61999999999989,28.430000000000064,2.29814385150817,0.007781398665787926,
08/17/2004,1081.71,1081.71,1081.71,1081.71,0.0,22.529999999999973,8.61999999999989,26.059999999999945,2.61368909512764,0.007781398665787926,
08/18/2004,1095.17,1095.17,1095.17,1095.17,0.0,10.740000000000009,8.61999999999989,12.599999999999909,1.2459396751740308,0.007781398665787926,
08/19/2004,1091.23,1091.23,1091.23,1091.23,0.0,27.079999999999927,8.61999999999989,27.079999999999927,3.141531322505832,0.007781398665787926,
08/20/2004,1098.35,1098.35,1098.35,1098.35,0.0,15.2800000000002,8.61999999999989,19.960000000000036,1.7726218097448252,0.007781398665787926,
08/23/2004,1095.68,1095.68,1095.68,1095.68,0.0,25.61999999999989,8.61999999999989,25.61999999999989,2.9721577726218347,0.007781398665787926,
08/24/2004,1096.19,1096.19,1096.19,1096.19,0.0,20.079999999999927,8.61999999999989,25.1099999999999,2.329466357308606,0.007781398665787926,
08/25/2004,1104.96,1104.96,1104.96,1104.96,0.0,13.420000000000073,8.61999999999989,16.339999999999918,1.5568445475638333,0.007781398665787926,
08/26/2004,1105.09,1105.09,1105.09,1105.09,0.0,18.830000000000155,8.61999999999989,18.830000000000155,2.184454756380556,0.007781398665787926,
08/27/2004,1107.77,1107.77,1107.77,1107.77,0.0,18.049999999999955,8.61999999999989,18.049999999999955,2.0939675174014134,0.007781398665787926,
08/30/2004,1099.15,1099.15,1099.15,1099.15,0.0,29.179999999999836,5.029999999999973,29.179999999999836,5.801192842942345,0.00448586462142154,
08/31/2004,1104.24,1104.24,1104.24,1104.24,0.0,16.12999999999988,7.960000000000036,24.089999999999918,2.0263819095477147,0.007054673721340421,
09/01/2004,1105.91,1105.91,1105.91,1105.91,0.0,17.589999999999918,7.960000000000036,22.419999999999845,2.2097989949748538,0.007054673721340421,
09/02/2004,1118.31,1118.31,1118.31,1118.31,0.0,10.240000000000009,7.960000000000036,10.240000000000009,1.2864321608040155,0.007054673721340421,
09/03/2004,1113.63,1113.63,1113.63,1113.63,0.0,8.569999999999936,7.960000000000036,14.919999999999845,1.0766331658291328,0.007054673721340421,
09/07/2004,1121.3,1121.3,1121.3,1121.3,0.0,8.0,7.960000000000036,8.0,1.0050251256281362,0.007054673721340421,
09/08/2004,1116.27,1116.27,1116.27,1116.27,0.0,-2.7100000000000364,15.740000000000009,13.029999999999973,-0.1721728081321496,0.013937837598512361,
09/09/2004,1118.38,1118.38,1118.38,1118.38,0.0,-10.02000000000021,20.940000000000055,10.919999999999845,-0.4785100286533039,0.018542459930930715,
09/10/2004,1123.92,1123.92,1123.92,1123.92,0.0,-13.810000000000173,20.940000000000055,5.379999999999882,-0.6595033428844382,0.018542459930930715,
09/13/2004,1125.82,1125.82,1125.82,1125.82,0.0,-22.299999999999955,25.779999999999973,3.480000000000018,-0.8650116369278502,0.022828300717258457,
09/14/2004,1128.33,1128.33,1128.33,1128.33,0.0,-18.269999999999982,25.779999999999973,0.9700000000000273,-0.708688906128782,0.022828300717258457,
09/15/2004,1120.37,1120.37,1120.37,1120.37,0.0,-5.569999999999936,25.779999999999973,8.930000000000064,-0.21605896043444306,0.022828300717258457,
09/16/2004,1123.5,1123.5,1123.5,1123.5,0.0,-8.920000000000073,25.779999999999973,5.7999999999999545,-0.3460046547711436,0.022828300717258457,
09/17/2004,1128.55,1128.55,1128.55,1128.55,0.0,2.9500000000000455,25.779999999999973,2.9500000000000455,0.11442979053530057,0.022828300717258457,
09/20/2004,1122.2,1122.2,1122.2,1122.2,0.0,12.970000000000027,25.779999999999973,12.970000000000027,0.5031031807602809,0.022828300717258457,
09/21/2004,1129.3,1129.3,1129.3,1129.3,0.0,5.180000000000064,25.779999999999973,5.870000000000118,0.20093095422808646,0.022828300717258457,
09/22/2004,1113.56,1113.56,1113.56,1113.56,0.0,28.49000000000001,10.039999999999964,28.49000000000001,2.8376494023904493,0.009016128452889799,
09/23/2004,1108.36,1108.36,1108.36,1108.36,0.0,22.29000000000019,11.399999999999864,33.690000000000055,1.955263157894777,0.009982049822687154,
09/24/2004,1110.11,1110.11,1110.11,1110.11,0.0,12.0300000000002,19.909999999999854,31.940000000000055,0.6042189854344695,0.017433562453482647,
09/27/2004,1103.52,1103.52,1103.52,1103.52,0.0,20.87000000000012,19.909999999999854,38.52999999999997,1.0482169763937856,0.017433562453482647,
09/28/2004,1110.06,1110.06,1110.06,1110.06,0.0,11.779999999999973,20.210000000000036,31.99000000000001,0.5828797624938126,0.01769624797513247,
09/29/2004,1114.8,1114.8,1114.8,1114.8,0.0,-1.1499999999998636,28.399999999999864,27.25,-0.04049295774647427,0.024867562716168176,
09/30/2004,1114.58,1114.58,1114.58,1114.58,0.0,-11.289999999999964,38.75999999999999,27.470000000000027,-0.291279669762641,0.03393896939713672,
10/01/2004,1131.5,1131.5,1131.5,1131.5,0.0,-23.299999999999955,38.75999999999999,10.549999999999955,-0.6011351909184717,0.03393896939713672,
10/04/2004,1135.17,1135.17,1135.17,1135.17,0.0,-21.15000000000009,38.75999999999999,6.879999999999882,-0.5456656346749251,0.03393896939713672,
10/05/2004,1134.48,1134.48,1134.48,1134.48,0.0,-31.25,38.819999999999936,7.569999999999936,-0.8049974240082445,0.03399150650146661,
10/06/2004,1142.05,1142.05,1142.05,1142.05,0.0,-38.38999999999987,38.819999999999936,-11.399999999999864,-0.9889232354456449,0.03399150650146661,
10/07/2004,1130.65,1130.65,1130.65,1130.65,0.0,-24.160000000000082,27.420000000000073,-6.259999999999991,-0.8811086797957701,0.024251536726661718,
10/08/2004,1122.14,1122.14,1122.14,1122.14,0.0,-26.410000000000082,28.660000000000082,2.25,-0.9214933705512912,0.02548937646190386,
10/11/2004,1124.39,1124.39,1124.39,1124.39,0.0,-29.580000000000155,29.580000000000155,-2.550000000000182,-1.0,0.026307597897526794,
10/12/2004,1121.84,1121.84,1121.84,1121.84,0.0,-10.75,27.029999999999973,-7.819999999999936,-0.39770625231224604,0.02409434500463522,
10/13/2004,1113.65,1113.65,1113.65,1113.65,0.0,11.75,19.210000000000036,11.75,0.6116605934409151,0.017243855586075687,
10/14/2004,1103.29,1103.29,1103.29,1103.29,0.0,24.15000000000009,19.210000000000036,24.15000000000009,1.257157730348779,0.017243855586075687,
10/15/2004,1108.2,1108.2,1108.2,1108.2,0.0,22.0,19.210000000000036,22.0,1.1452368558042665,0.017243855586075687,
10/18/2004,1114.02,1114.02,1114.02,1114.02,0.0,16.49000000000001,19.210000000000036,16.49000000000001,0.8584070796460166,0.017243855586075687,
10/19/2004,1103.23,1103.23,1103.23,1103.23,0.0,27.319999999999936,11.680000000000064,27.319999999999936,2.339041095890393,0.010555901996403098,
10/20/2004,1103.66,1103.66,1103.66,1103.66,0.0,39.52999999999997,11.680000000000064,39.52999999999997,3.3844178082191574,0.010555901996403098,
10/21/2004,1106.49,1106.49,1106.49,1106.49,0.0,55.180000000000064,11.680000000000064,55.180000000000064,4.72431506849313,0.010555901996403098,
10/22/2004,1095.73,1095.73,1095.73,1095.73,0.0,70.44000000000005,0.9200000000000728,70.44000000000005,76.56521739129835,8.396228998020249E-4,
10/25/2004,1094.81,1094.81,1094.81,1094.81,0.0,70.08000000000015,1.2799999999999727,71.36000000000013,54.750000000001286,0.0010976101254533837,
10/26/2004,1111.09,1111.09,1111.09,1111.09,0.0,52.99000000000001,2.0900000000001455,55.080000000000155,25.354066985644174,0.0017921915329670163,
10/27/2004,1125.4,1125.4,1125.4,1125.4,0.0,37.50999999999999,3.259999999999991,40.76999999999998,11.506134969325183,0.002795475788264139,
10/28/2004,1127.44,1127.44,1127.44,1127.44,0.0,46.039999999999964,3.259999999999991,46.039999999999964,14.122699386503095,0.002795475788264139,
10/29/2004,1130.2,1130.2,1130.2,1130.2,0.0,53.97000000000003,3.259999999999991,53.97000000000003,16.555214723926436,0.002795475788264139,
11/01/2004,1130.51,1130.51,1130.51,1130.51,0.0,53.309999999999945,3.259999999999991,53.66000000000008,16.35276073619635,0.002795475788264139,
11/02/2004,1130.55,1130.55,1130.55,1130.55,0.0,44.88000000000011,8.740000000000009,53.62000000000012,5.135011441647604,0.007380697028298309,
11/03/2004,1143.19,1143.19,1143.19,1143.19,0.0,38.75,8.740000000000009,40.98000000000002,4.433638443935922,0.007380697028298309,
11/04/2004,1161.67,1161.67,1161.67,1161.67,0.0,21.87999999999988,8.740000000000009,22.5,2.50343249427916,0.007380697028298309,
11/05/2004,1166.17,1166.17,1166.17,1166.17,0.0,4.169999999999845,13.830000000000155,18.0,0.3015184381778596,0.011679066350270783,
11/08/2004,1164.89,1164.89,1164.89,1164.89,0.0,12.349999999999909,13.830000000000155,19.279999999999973,0.8929862617498027,0.011679066350270783,
11/09/2004,1164.08,1164.08,1164.08,1164.08,0.0,12.860000000000127,13.830000000000155,20.090000000000146,0.9298626174981911,0.011679066350270783,
11/10/2004,1162.91,1162.91,1162.91,1162.91,0.0,18.84999999999991,13.830000000000155,21.25999999999999,1.3629790310918075,0.011679066350270783,
11/11/2004,1173.48,1173.48,1173.48,1173.48,0.0,9.170000000000073,13.830000000000155,10.690000000000055,0.663051337671726,0.011679066350270783,
11/12/2004,1184.17,1184.17,1184.17,1184.17,0.0,-5.600000000000136,13.830000000000155,-0.3500000000001364,-0.40491684743312173,0.011679066350270783,
11/15/2004,1183.82,1183.82,1183.82,1183.82,0.0,-10.0,13.480000000000018,-0.2699999999999818,-0.7418397626112749,0.01138686624655777,
11/16/2004,1175.43,1175.43,1175.43,1175.43,0.0,15.939999999999827,13.210000000000036,15.939999999999827,1.2066616199848434,0.011161336656668528,
11/17/2004,1181.94,1181.94,1181.94,1181.94,0.0,8.389999999999873,13.210000000000036,9.429999999999836,0.6351249053747048,0.011161336656668528,
11/18/2004,1183.55,1183.55,1183.55,1183.55,0.0,7.620000000000118,13.210000000000036,7.819999999999936,0.5768357305071988,0.011161336656668528,
11/19/2004,1170.34,1170.34,1170.34,1170.34,0.0,19.910000000000082,8.830000000000155,21.029999999999973,2.254813137032812,0.007466283346721476,
11/22/2004,1177.24,1177.24,1177.24,1177.24,0.0,-0.16000000000008185,14.289999999999964,14.129999999999882,-0.011196641007703447,0.011994594458480543,
11/23/2004,1176.94,1176.94,1176.94,1176.94,0.0,5.869999999999891,14.289999999999964,14.429999999999836,0.41077676696990245,0.011994594458480543,
11/24/2004,1181.76,1181.76,1181.76,1181.76,0.0,7.480000000000018,14.289999999999964,9.6099999999999,0.5234429671098696,0.011994594458480543,
11/26/2004,1182.65,1182.65,1182.65,1182.65,0.0,5.349999999999909,14.289999999999964,8.7199999999998,0.3743876836948861,0.011994594458480543,
11/29/2004,1178.57,1178.57,1178.57,1178.57,0.0,20.110000000000127,14.289999999999964,20.110000000000127,1.407277816655016,0.011994594458480543,
11/30/2004,1173.82,1173.82,1173.82,1173.82,0.0,29.560000000000173,14.289999999999964,29.560000000000173,2.0685794261721657,0.011994594458480543,
12/01/2004,1191.37,1191.37,1191.37,1191.37,0.0,14.350000000000136,14.289999999999964,14.350000000000136,1.0041987403778987,0.011994594458480543,
12/02/2004,1190.33,1190.33,1190.33,1190.33,0.0,12.88000000000011,14.090000000000146,15.3900000000001,0.9141234918381814,0.011828706230009272,
12/03/2004,1191.17,1191.17,1191.17,1191.17,0.0,3.0499999999999545,14.090000000000146,14.549999999999955,0.21646557842440903,0.011828706230009272,
12/06/2004,1190.25,1190.25,1190.25,1190.25,0.0,4.400000000000091,13.170000000000073,15.470000000000027,0.33409263477601114,0.011064902331443036,
12/07/2004,1177.08,1177.08,1177.08,1177.08,0.0,28.37000000000012,11.5,28.6400000000001,2.466956521739141,0.009537869488770195,
12/08/2004,1182.81,1182.81,1182.81,1182.81,0.0,26.75999999999999,11.5,26.75999999999999,2.3269565217391297,0.009537869488770195,
12/09/2004,1189.24,1189.24,1189.24,1189.24,0.0,20.8900000000001,11.5,20.8900000000001,1.8165217391304436,0.009537869488770195,
12/10/2004,1188.0,1188.0,1188.0,1188.0,0.0,16.920000000000073,11.5,22.13000000000011,1.4713043478260932,0.009537869488770195,
12/13/2004,1198.68,1198.68,1198.68,1198.68,0.0,14.8599999999999,11.5,14.8599999999999,1.2921739130434695,0.009537869488770195,
12/14/2004,1203.38,1203.38,1203.38,1203.38,0.0,10.069999999999936,11.5,10.159999999999854,0.875652173913038,0.009537869488770195,
12/15/2004,1205.72,1205.72,1205.72,1205.72,0.0,7.829999999999927,11.5,7.829999999999927,0.680869565217385,0.009537869488770195,
12/16/2004,1203.21,1203.21,1203.21,1203.21,0.0,8.710000000000036,8.990000000000009,10.339999999999918,0.9688542825361544,0.007471679922872989,
12/17/2004,1194.22,1194.22,1194.22,1194.22,0.0,7.8599999999999,11.470000000000027,19.329999999999927,0.6852659110723524,0.0094516089159903,
12/20/2004,1194.65,1194.65,1194.65,1194.65,0.0,-6.600000000000136,25.5,18.899999999999864,-0.25882352941177006,0.02101273124304726,
12/21/2004,1205.45,1205.45,1205.45,1205.45,0.0,-21.710000000000036,29.809999999999945,8.099999999999909,-0.7282791009728304,0.0245642948374603,
12/22/2004,1209.57,1209.57,1209.57,1209.57,0.0,-21.689999999999827,29.809999999999945,3.980000000000018,-0.7276081851727564,0.0245642948374603,
12/23/2004,1210.13,1210.13,1210.13,1210.13,0.0,-23.940000000000055,29.809999999999945,3.4199999999998454,-0.8030862126803119,0.0245642948374603,
12/27/2004,1204.92,1204.92,1204.92,1204.92,0.0,-14.680000000000064,29.809999999999945,8.629999999999882,-0.49245219724924827,0.0245642948374603,
12/28/2004,1213.54,1213.54,1213.54,1213.54,0.0,-30.549999999999955,30.559999999999945,0.009999999999990905,-0.9996727748691102,0.025182316344608748,
12/29/2004,1213.45,1213.45,1213.45,1213.45,0.0,-25.75,30.559999999999945,0.09999999999990905,-0.8426047120418864,0.025182316344608748,
12/30/2004,1213.55,1213.55,1213.55,1213.55,0.0,-36.09999999999991,36.09999999999991,-1.6299999999998818,-1.0,0.02974743521074526,
12/31/2004,1211.92,1211.92,1211.92,1211.92,0.0,-27.40000000000009,34.47000000000003,-9.840000000000146,-0.7948941108210058,0.028442471450260763,
01/03/2005,1202.08,1202.08,1202.08,1202.08,0.0,-6.099999999999909,24.62999999999988,-6.099999999999909,-0.24766544863986759,0.02048948489285229,
01/04/2005,1188.05,1188.05,1188.05,1188.05,0.0,-3.4199999999998454,12.789999999999964,7.930000000000064,-0.26739640344017634,0.010745731953219487,
01/05/2005,1183.74,1183.74,1183.74,1183.74,0.0,-8.329999999999927,20.569999999999936,12.240000000000009,-0.4049586776859481,0.017199284268967656,
01/06/2005,1187.88,1187.88,1187.88,1187.88,0.0,-20.01000000000022,28.110000000000127,8.099999999999909,-0.7118463180362906,0.023503737520694432,
01/07/2005,1186.19,1186.19,1186.19,1186.19,0.0,-22.440000000000055,32.23000000000002,9.789999999999964,-0.6962457337883972,0.026948611180788992,
01/10/2005,1190.24,1190.24,1190.24,1190.24,0.0,-21.829999999999927,32.23000000000002,5.740000000000009,-0.6773192677629511,0.026948611180788992,
01/11/2005,1182.99,1182.99,1182.99,1182.99,0.0,-8.920000000000073,32.23000000000002,12.990000000000009,-0.2767607818802379,0.026948611180788992,
01/12/2005,1187.7,1187.7,1187.7,1187.7,0.0,-13.150000000000091,32.23000000000002,8.279999999999973,-0.4080049643189601,0.026948611180788992,
01/13/2005,1177.45,1177.45,1177.45,1177.45,0.0,-6.0900000000001455,32.23000000000002,18.529999999999973,-0.18895439031958244,0.026948611180788992,
01/14/2005,1184.52,1184.52,1184.52,1184.52,0.0,-3.25,32.23000000000002,11.460000000000036,-0.10083772882407689,0.026948611180788992,
01/18/2005,1195.98,1195.98,1195.98,1195.98,0.0,-6.569999999999936,32.23000000000002,-6.569999999999936,-0.203847347192055,0.026948611180788992,
01/19/2005,1184.63,1184.63,1184.63,1184.63,0.0,8.549999999999955,20.88000000000011,8.549999999999955,0.40948275862068534,0.01762575656534117,
01/20/2005,1175.41,1175.41,1175.41,1175.41,0.0,14.480000000000018,11.660000000000082,17.769999999999982,1.2418524871354988,0.009919942828459925,
01/21/2005,1167.87,1167.87,1167.87,1167.87,0.0,35.16000000000008,4.119999999999891,35.16000000000008,8.533980582524517,0.0035277899081232423,
01/24/2005,1163.75,1163.75,1163.75,1163.75,0.0,37.97000000000003,3.2899999999999636,39.27999999999997,11.541033434650592,0.002757337534990499,
01/25/2005,1168.41,1168.41,1168.41,1168.41,0.0,33.88999999999987,3.2899999999999636,34.61999999999989,10.300911854103418,0.002757337534990499,
01/26/2005,1174.07,1174.07,1174.07,1174.07,0.0,17.920000000000073,11.039999999999964,28.960000000000036,1.6231884057971133,0.009176828508017227,
01/27/2005,1174.55,1174.55,1174.55,1174.55,0.0,22.460000000000036,11.039999999999964,28.480000000000018,2.0344202898550825,0.009176828508017227,
01/28/2005,1171.36,1171.36,1171.36,1171.36,0.0,33.940000000000055,11.039999999999964,33.940000000000055,3.0742753623188555,0.009176828508017227,
01/31/2005,1181.27,1181.27,1181.27,1181.27,0.0,24.87000000000012,11.039999999999964,24.87000000000012,2.252717391304366,0.009176828508017227,
02/01/2005,1189.41,1189.41,1189.41,1189.41,0.0,20.720000000000027,11.039999999999964,20.720000000000027,1.876811594202907,0.009176828508017227,
02/02/2005,1193.18,1193.18,1193.18,1193.18,0.0,17.159999999999854,11.039999999999964,17.159999999999854,1.5543478260869485,0.009176828508017227,
02/03/2005,1189.89,1189.89,1189.89,1189.89,0.0,10.8599999999999,11.039999999999964,20.449999999999818,0.9836956521739072,0.009176828508017227,
02/04/2005,1203.03,1203.03,1203.03,1203.03,0.0,-1.4400000000000546,11.039999999999964,7.309999999999945,-0.13043478260870103,0.009176828508017227,
02/07/2005,1201.72,1201.72,1201.72,1201.72,0.0,-17.559999999999945,26.179999999999836,8.61999999999989,-0.6707410236822022,0.021630285704843134,
02/08/2005,1202.3,1202.3,1202.3,1202.3,0.0,-11.5,26.179999999999836,8.039999999999964,-0.4392666157372067,0.021630285704843134,
02/09/2005,1191.99,1191.99,1191.99,1191.99,0.0,8.210000000000036,26.179999999999836,18.34999999999991,0.31359816653934636,0.021630285704843134,
02/10/2005,1197.01,1197.01,1197.01,1197.01,0.0,14.3599999999999,26.179999999999836,14.3599999999999,0.5485103132161951,0.021630285704843134,
02/11/2005,1205.3,1205.3,1205.3,1205.3,0.0,-1.7000000000000455,26.179999999999836,6.069999999999936,-0.06493506493506708,0.021630285704843134,
02/14/2005,1206.14,1206.14,1206.14,1206.14,0.0,4.269999999999982,26.179999999999836,5.229999999999791,0.16310160427807519,0.021630285704843134,
02/15/2005,1210.13,1210.13,1210.13,1210.13,0.0,-0.0500000000001819,26.179999999999836,1.2399999999997817,-0.0019098548510382816,0.021630285704843134,
02/16/2005,1210.34,1210.34,1210.34,1210.34,0.0,0.13000000000010914,26.179999999999836,1.0299999999999727,0.004965622612685636,0.021630285704843134,
02/17/2005,1200.75,1200.75,1200.75,1200.75,0.0,21.38000000000011,17.429999999999836,21.38000000000011,1.2266207687894612,0.0145057798417096,
02/18/2005,1201.59,1201.59,1201.59,1201.59,0.0,23.720000000000027,17.429999999999836,23.720000000000027,1.3608720596672548,0.0145057798417096,
02/22/2005,1184.16,1184.16,1184.16,1184.16,0.0,35.26999999999998,7.769999999999982,41.149999999999864,4.539253539253547,0.00641422521607765,
02/23/2005,1190.8,1190.8,1190.8,1190.8,0.0,16.210000000000036,18.299999999999955,34.50999999999999,0.8857923497267801,0.014934996041817953,
02/24/2005,1200.2,1200.2,1200.2,1200.2,0.0,9.049999999999955,18.299999999999955,25.1099999999999,0.4945355191256818,0.014934996041817953,
02/25/2005,1211.37,1211.37,1211.37,1211.37,0.0,-11.289999999999964,25.230000000000018,13.940000000000055,-0.44748315497423524,0.020590707657653997,
02/28/2005,1203.6,1203.6,1203.6,1203.6,0.0,3.230000000000018,25.230000000000018,21.710000000000036,0.12802219579865304,0.020590707657653997,
03/01/2005,1210.41,1210.41,1210.41,1210.41,0.0,-12.660000000000082,27.559999999999945,14.899999999999864,-0.4593613933236613,0.022492267262978306,
03/02/2005,1210.08,1210.08,1210.08,1210.08,0.0,-22.00999999999999,37.24000000000001,15.230000000000018,-0.5910311493018257,0.030392308885098474,
03/03/2005,1210.47,1210.47,1210.47,1210.47,0.0,-20.25999999999999,37.24000000000001,14.839999999999918,-0.5440386680988181,0.030392308885098474,
03/04/2005,1222.13,1222.13,1222.13,1222.13,0.0,-32.49000000000001,37.24000000000001,3.1799999999998363,-0.8724489795918368,0.030392308885098474,
03/07/2005,1225.31,1225.31,1225.31,1225.31,0.0,-41.51999999999998,41.51999999999998,-5.879999999999882,-1.0,0.03388530249487883,
03/08/2005,1219.43,1219.43,1219.43,1219.43,0.0,-47.72000000000003,47.72000000000003,-10.180000000000064,-1.0,0.03913303756673202,
03/09/2005,1207.01,1207.01,1207.01,1207.01,0.0,-34.48000000000002,37.539999999999964,2.240000000000009,-0.9184869472562613,0.0310440355592309,
03/10/2005,1209.25,1209.25,1209.25,1209.25,0.0,-37.82999999999993,37.82999999999993,-2.4200000000000728,-1.0,0.031283853628281934,
03/11/2005,1200.08,1200.08,1200.08,1200.08,0.0,-25.799999999999955,35.409999999999854,6.75,-0.728607737927141,0.029341332250606842,
03/14/2005,1206.83,1206.83,1206.83,1206.83,0.0,-41.47000000000003,41.47000000000003,-9.079999999999927,-1.0,0.034362752003181916,
03/15/2005,1197.75,1197.75,1197.75,1197.75,0.0,-16.339999999999918,32.3900000000001,-7.539999999999964,-0.5044766903365195,0.027042371112502694,
03/16/2005,1188.07,1188.07,1188.07,1188.07,0.0,-7.480000000000018,24.850000000000136,2.1400000000001,-0.3010060362173029,0.020878668470270065,
03/17/2005,1190.21,1190.21,1190.21,1190.21,0.0,-17.289999999999964,24.850000000000136,-0.5699999999999363,-0.6957746478873187,0.020878668470270065,
03/18/2005,1189.64,1189.64,1189.64,1189.64,0.0,-13.52000000000021,24.2800000000002,-5.850000000000136,-0.556836902800663,0.02040953565784624,
03/21/2005,1183.79,1183.79,1183.79,1183.79,0.0,-2.3999999999998636,18.430000000000064,-2.3799999999998818,-0.13022246337492432,0.015568639708056381,
03/22/2005,1171.71,1171.71,1171.71,1171.71,0.0,12.3599999999999,8.920000000000073,12.3599999999999,1.3856502242152242,0.0075961440201656105,
03/23/2005,1172.53,1172.53,1172.53,1172.53,0.0,18.610000000000127,8.920000000000073,18.610000000000127,2.086322869955154,0.0075961440201656105,
03/24/2005,1171.42,1171.42,1171.42,1171.42,0.0,9.779999999999973,9.940000000000055,19.720000000000027,0.9839034205231307,0.00834494685763223,
03/28/2005,1174.28,1174.28,1174.28,1174.28,0.0,6.930000000000064,9.940000000000055,16.860000000000127,0.6971830985915519,0.00834494685763223,
03/29/2005,1165.36,1165.36,1165.36,1165.36,0.0,22.40000000000009,9.940000000000055,25.7800000000002,2.2535211267605604,0.00834494685763223,
03/30/2005,1181.41,1181.41,1181.41,1181.41,0.0,-7.620000000000118,17.350000000000136,9.730000000000018,-0.4391930835734904,0.014565878066390293,
03/31/2005,1180.59,1180.59,1180.59,1180.59,0.0,-18.539999999999964,29.090000000000146,10.550000000000182,-0.6373324166380155,0.024421982302668153,
04/01/2005,1172.92,1172.92,1172.92,1172.92,0.0,-30.300000000000182,48.52000000000021,18.220000000000027,-0.624484748557297,0.04073408667327116,
04/04/2005,1176.12,1176.12,1176.12,1176.12,0.0,-30.139999999999873,48.52000000000021,15.02000000000021,-0.6211871393239848,0.04073408667327116,
04/05/2005,1181.39,1181.39,1181.39,1181.39,0.0,-28.610000000000127,48.52000000000021,9.75,-0.589653751030503,0.04073408667327116,
04/06/2005,1184.07,1184.07,1184.07,1184.07,0.0,-46.569999999999936,53.6400000000001,7.070000000000164,-0.8681953765846355,0.04503248988364096,
04/07/2005,1191.14,1191.14,1191.14,1191.14,0.0,-31.190000000000055,53.6400000000001,-3.380000000000109,-0.581469052945563,0.04503248988364096,
04/08/2005,1181.2,1181.2,1181.2,1181.2,0.0,-29.080000000000155,50.25999999999999,6.559999999999945,-0.5785913251094341,0.04231494578029231,
04/11/2005,1181.21,1181.21,1181.21,1181.21,0.0,-19.110000000000127,50.25999999999999,6.5499999999999545,-0.3802228412256293,0.04231494578029231,
04/12/2005,1187.76,1187.76,1187.76,1187.76,0.0,-36.01999999999998,50.25999999999999,-13.970000000000027,-0.7166732988460006,0.04231494578029231,
04/13/2005,1173.79,1173.79,1173.79,1173.79,0.0,-17.409999999999854,36.289999999999964,-11.690000000000055,-0.47974648663543323,0.030916944257490662,
04/14/2005,1162.05,1162.05,1162.05,1162.05,0.0,-18.829999999999927,24.549999999999955,0.049999999999954525,-0.7670061099796318,0.021126457553461517,
