Date,Z FX Vol,Z VIX,Z IG Spreads
2001-08-08,-0.15258080300000001,0.313937992,-0.063429036
2001-08-09,0.17849803399999997,0.248451024,-0.063429036
2001-08-10,0.10139748300000001,0.110583725,-0.04016295
2001-08-13,0.282810544,0.09564810000000001,-0.04016295
2001-08-14,0.373517075,0.102541465,-0.04016295
2001-08-15,0.8678676679999999,0.151943914,-0.028529907
2001-08-16,0.704595912,0.224324247,-0.016896863
2001-08-17,0.44154697299999995,0.488569905,-0.00526382
2001-08-20,0.459688279,0.37712717100000004,-0.00526382
2001-08-21,0.500506218,0.552907978,-0.00526382
2001-08-22,0.514112198,0.32772472199999997,-0.016896863
2001-08-23,0.31455783,0.303597944,-0.028529907
2001-08-24,0.232921952,0.014076615,-0.028529907
2001-08-27,0.246527932,0.111732619,-0.028529907
2001-08-28,0.26013391199999997,0.277173378,-0.028529907
2001-08-29,0.323628483,0.39550947700000005,-0.028529907
2001-08-30,0.291881197,0.668946288,-0.04016295
2001-08-31,0.359911095,0.612650474,-0.00526382
2001-09-04,0.541324157,0.719497632,-0.00526382
2001-09-05,0.42340566700000004,0.77694234,0.006369223
2001-09-06,0.310022503,1.036592421,0.029635309
2001-09-07,0.323628483,1.310029232,0.041268352
2001-09-10,0.414335014,1.4076852359999998,0.34372747200000003
2001-09-17,1.6932970969999999,2.0,0.33209442899999997
2001-09-18,1.439318811,2.0,0.33209442899999997
2001-09-19,1.439318811,2.0,0.355360515
2001-09-20,1.312329668,2.0,0.378626601
2001-09-21,1.393965546,2.0,0.355360515
2001-09-24,1.176269872,2.0,0.355360515
2001-09-25,1.0764926879999999,1.8637962190000001,0.355360515
2001-09-26,0.6683133000000001,1.80060704,0.34372747200000003
2001-09-27,0.627495361,1.655846375,0.41352573
2001-09-28,0.409799687,1.4180252830000002,0.401892687
2001-10-01,0.43701164600000003,1.462832156,0.366993558
2001-10-02,0.559465463,1.3318582209999998,0.355360515
2001-10-03,0.514112198,1.350240528,0.366993558
2001-10-04,0.41887034,1.42262086,0.366993558
2001-10-05,0.346305116,1.585763831,0.366993558
2001-10-08,0.8678676679999999,1.7845225219999998,0.378626601
2001-10-09,0.359911095,1.751204591,0.378626601
2001-10-10,0.09232683,1.380111776,0.366993558
2001-10-11,0.060579544000000006,1.368622834,0.355360515
2001-10-12,0.205709993,1.801755934,0.34372747200000003
2001-10-15,0.14675074800000001,1.806351511,0.33209442899999997
2001-10-16,0.07872085,1.527170229,0.33209442899999997
2001-10-17,0.137680095,1.779926945,0.320461386
2001-10-18,0.046973564,1.764991321,0.308828342
2001-10-19,-0.030126987,1.668484211,0.320461386
2001-10-22,0.056044217,1.454789897,0.33209442899999997
2001-10-23,0.09232683,1.426067543,0.34372747200000003
2001-10-24,-0.061874273,1.305433655,0.378626601
2001-10-25,-0.084550905,1.134248425,0.39025964399999996
2001-10-26,-0.138974824,1.014763432,0.425158773
2001-10-29,-0.05280362,1.384707353,0.448424859
